mouse_ref,fish_ref,jaccard_similarity
XP_073765010.1,NP_001390894.1,0.4101694915254237
XP_073766963.1,NP_001390894.1,0.4101694915254237
XP_021334867.1,XP_030106656.1,0.410010649627263
XP_021327178.2,NP_941992.2,0.40980810234541576
XP_073802646.1,XP_036021879.1,0.40963855421686746
XP_073785798.1,XP_006510306.1,0.40950455005055614
XP_009297873.1,NP_932139.2,0.4094488188976378
XP_073793073.1,XP_036019753.1,0.40942028985507245
XP_068079736.1,NP_476513.2,0.4092769440654843
XP_073781351.1,NP_001157104.1,0.40913705583756343
XP_073778703.1,XP_006532560.1,0.4090909090909091
XP_073793110.1,XP_036019753.1,0.4089253187613843
XP_073768182.1,NP_001408869.1,0.408876298394712
XP_073771916.1,NP_001396899.1,0.40867875647668395
XP_073793106.1,XP_036019753.1,0.40855323020928114
XP_021327179.2,NP_941992.2,0.40852878464818765
XP_073793097.1,XP_036019753.1,0.40807989105764864
XP_073793099.1,XP_036019753.1,0.40807989105764864
XP_073771465.1,NP_001346620.1,0.4079045488441462
XP_009294069.1,XP_036018705.1,0.4076999012833169
XP_073807559.1,XP_030103168.1,0.407421875
XP_073793095.1,XP_036019753.1,0.4070716228467815
XP_073793096.1,XP_036019753.1,0.4070716228467815
XP_073799324.1,XP_017177129.1,0.40703517587939697
XP_073774142.1,XP_030102144.1,0.4069767441860465
XP_073774143.1,XP_030102144.1,0.4069767441860465
XP_073796736.1,XP_036008977.1,0.40671641791044777
XP_073805349.1,XP_036017699.1,0.40654952076677314
XP_073799787.1,XP_006505636.1,0.406333870101986
XP_073769520.1,NP_942562.2,0.40625
XP_073799323.1,XP_017177129.1,0.40601503759398494
XP_068071282.1,XP_030108765.1,0.4050632911392405
XP_073785135.1,XP_017177223.1,0.4048507462686567
XP_073771808.1,NP_001343451.1,0.4044750430292599
XP_073783366.1,XP_006515019.1,0.40436241610738255
XP_073807888.1,NP_001078843.1,0.40421263791374124
NP_001121815.1,XP_036020613.1,0.40414507772020725
XP_073785800.1,XP_030100163.1,0.40404040404040403
XP_073767157.1,NP_775089.1,0.4033523537803138
XP_017210534.1,XP_006535808.1,0.4032561051972448
NP_001073517.1,XP_030106656.1,0.403125
XP_073767142.1,NP_775089.1,0.4027777777777778
XP_073767143.1,NP_775089.1,0.4027777777777778
XP_073767147.1,NP_775089.1,0.40270848182466146
XP_073767150.1,NP_775089.1,0.40263908701854495
XP_073787239.1,XP_011246591.2,0.40258064516129033
XP_073767155.1,NP_775089.1,0.4025695931477516
NP_001180527.1,XP_030102755.1,0.40252182347235693
XP_073767141.1,NP_775089.1,0.4024866785079929
XP_073808438.1,XP_036009994.1,0.40202133632790565
XP_073767148.1,NP_775089.1,0.40199572344975054
XP_073767126.1,NP_775089.1,0.40198511166253104
XP_021336730.1,XP_006535169.1,0.40145985401459855
NP_001007058.2,XP_036009349.1,0.4014466546112116
XP_073767128.1,NP_775089.1,0.4012761432116271
XP_073770241.1,XP_030106656.1,0.4010416666666667
XP_009300424.1,XP_017167802.1,0.40093847758081336
NP_001314906.1,XP_030102013.1,0.4008714596949891
XP_073802665.1,XP_036021879.1,0.40066225165562913
XP_073808401.1,XP_036009994.1,0.40033407572383073
NP_001017688.1,NP_998898.1,0.40028490028490027
XP_068069715.1,NP_001139359.1,0.4
XP_068069164.1,XP_036009994.1,0.3996608253250424
XP_073771246.1,NP_808430.2,0.39961941008563273
NP_835200.1,NP_001407723.1,0.39923954372623577
XP_073783551.1,NP_001128664.1,0.39888977002379067
XP_005167618.1,NP_031422.3,0.398876404494382
NP_001122184.1,NP_083784.1,0.3987730061349693
XP_073772286.1,XP_017174837.1,0.39806547619047616
XP_073777095.1,XP_036009994.1,0.39806378132118453
NP_001003773.1,XP_017170692.1,0.3979381443298969
XP_073772287.1,XP_017174837.1,0.3977667493796526
XP_073796600.1,XP_006499090.1,0.39718804920913886
XP_073802791.1,XP_006509495.1,0.3971631205673759
XP_073777085.1,XP_036009994.1,0.3970917225950783
XP_021324982.1,XP_011247059.1,0.3970037453183521
XP_009305751.1,NP_038484.1,0.3968804159445407
NP_001038588.1,XP_006499090.1,0.3967486818980668
XP_068078998.1,XP_006528817.1,0.3959537572254335
XP_073767923.1,XP_006528817.1,0.3959537572254335
XP_073767927.1,XP_006528817.1,0.3959537572254335
XP_068068966.1,NP_038484.1,0.39570815450643776
XP_073802458.1,XP_006535808.1,0.3955974842767296
XP_073795863.1,XP_006529439.1,0.3955156950672646
NP_001276813.2,XP_006517325.1,0.3954468802698145
XP_009301873.1,NP_001398841.1,0.3951219512195122
XP_005168332.1,NP_055008.2,0.3950617283950617
XP_073765275.1,XP_006501460.1,0.3946146703806871
NP_001307255.1,NP_001289195.1,0.3945409429280397
XP_073800810.1,NP_932139.2,0.3945002644103649
XP_005167446.1,XP_017172114.1,0.3943789664551224
NP_001013288.2,XP_011241419.1,0.3942701227830832
XP_073771181.1,XP_011241419.1,0.3942701227830832
XP_068079385.1,NP_663604.1,0.3941958887545345
XP_068078984.1,XP_006501460.1,0.39408396946564883
XP_009295934.1,XP_011236792.1,0.39390938351077
XP_073804892.1,NP_081815.3,0.39373163565132224
XP_073780552.1,XP_036016492.1,0.3936102236421725
XP_003199325.1,NP_690017.2,0.39356984478935697
XP_073780517.1,XP_036019833.1,0.39338235294117646
XP_073780519.1,XP_036019833.1,0.39338235294117646
XP_009296758.1,NP_001074795.1,0.3932642487046632
XP_009296759.1,NP_001074795.1,0.3932642487046632
NP_001334612.1,NP_001129031.1,0.3929889298892989
XP_073780568.1,XP_006524307.1,0.3928329952670723
XP_068079030.1,NP_001263332.1,0.39278131634819535
XP_068080313.2,XP_036014827.1,0.3927083333333333
XP_073801019.1,XP_006504752.1,0.3926838372527062
XP_073762207.1,NP_001036217.1,0.3922588099364529
XP_005164235.1,XP_006504752.1,0.39224459358687547
XP_073802757.1,XP_006509495.1,0.3921944977607166
XP_005164042.1,NP_001411594.1,0.39209225700164746
XP_073775471.1,NP_001350336.1,0.3914835164835165
XP_073801021.1,XP_006504752.1,0.39148300336197234
NP_998191.1,XP_006518820.1,0.3913713405238829
XP_073804860.1,NP_081815.3,0.391304347826087
XP_068069951.1,XP_036016492.1,0.3906447534766119
XP_073767263.1,XP_006539236.1,0.39033693579148127
XP_073780543.1,NP_001268420.1,0.3903345724907063
XP_073807605.1,NP_001390288.1,0.38992537313432835
NP_001076537.1,XP_006520965.1,0.3898916967509025
XP_073770125.1,NP_001347354.1,0.3897596656217346
XP_073804872.1,NP_081815.3,0.38969873663751214
XP_697956.4,XP_011246575.1,0.38947706127686876
XP_073794568.1,NP_001407058.1,0.3891402714932127
XP_068080126.1,XP_030100157.1,0.389087656529517
XP_009301739.1,NP_001036217.1,0.38892061679040546
NP_001035417.1,XP_006518499.1,0.38880918220946914
NP_958884.1,NP_663531.1,0.3886861313868613
XP_073765277.1,XP_006501460.1,0.38868274582560297
XP_073773246.1,XP_036010167.1,0.38853868194842406
XP_009305761.1,XP_006515835.1,0.3880597014925373
NP_001002134.2,NP_080487.2,0.38801261829652994
XP_073773369.1,NP_038484.1,0.38798283261802574
XP_073804849.1,NP_001344389.1,0.38783269961977185
XP_068073607.1,XP_036009469.1,0.3877049180327869
XP_073809310.1,XP_006505385.1,0.3875338753387534
XP_073762214.1,NP_001036217.1,0.3875072296124928
XP_073795023.1,XP_017175655.1,0.38716356107660455
NP_001104751.2,XP_006524754.1,0.3869209809264305
XP_073775686.1,XP_006523879.1,0.38667425968109337
XP_073763266.1,NP_001393022.1,0.38666666666666666
XP_073788102.1,NP_079864.1,0.3865546218487395
XP_021326322.1,XP_036009469.1,0.386530612244898
XP_005155417.2,XP_036015605.1,0.3864353312302839
XP_068068949.1,XP_006523879.1,0.38613303269447574
XP_068069944.1,NP_001268420.1,0.3860720830788027
XP_073783628.1,NP_001351126.1,0.38601532567049807
XP_005162967.1,NP_065066.2,0.38584316446911865
XP_005164080.1,NP_001346026.1,0.3857965451055662
XP_073776023.1,NP_001156687.1,0.3857008466603951
XP_073769664.1,XP_036015605.1,0.3856312731114633
XP_009292275.1,NP_001398395.1,0.3855421686746988
XP_068077795.1,NP_001398395.1,0.3855421686746988
XP_021332955.2,XP_006538541.1,0.3854922279792746
XP_021334168.1,XP_006539236.1,0.38533834586466165
XP_068079446.2,XP_006499090.1,0.38526409232134934
XP_005159375.1,XP_006524307.1,0.38477088948787064
XP_009292192.1,XP_006524307.1,0.38477088948787064
XP_073780319.1,XP_036019061.1,0.3847334100498657
XP_068075497.2,XP_017175655.1,0.3846944016435542
XP_017207712.1,NP_001346966.1,0.3844444444444444
XP_073786872.1,NP_001346966.1,0.3844444444444444
XP_073773254.1,XP_036010167.1,0.38439306358381503
XP_001921674.1,XP_017170545.1,0.3843813387423935
XP_068069768.2,XP_036019061.1,0.3843511450381679
XP_009305759.1,XP_030102537.1,0.3843478260869565
XP_021325888.1,XP_006535675.1,0.384180790960452
XP_005155414.2,XP_036015605.1,0.384012539184953
XP_073791788.1,NP_083486.1,0.38390092879256965
XP_068080102.2,XP_036012704.1,0.383879781420765
XP_073767276.1,XP_006539236.1,0.38386467143786596
NP_001315438.1,XP_036010193.1,0.38344226579520696
XP_009290449.1,XP_006535488.1,0.38321167883211676
XP_073767483.1,NP_001396918.1,0.3831417624521073
NP_001082825.1,XP_006507252.1,0.3829268292682927
XP_073800990.1,XP_006524796.1,0.38282160901671203
XP_068073588.2,XP_030099963.1,0.3827977315689981
XP_021333869.1,XP_006501460.1,0.38256880733944953
XP_073787691.1,XP_017171865.1,0.38247863247863245
XP_073762104.1,XP_011241042.1,0.3824027072758037
NP_001037813.1,XP_011236698.1,0.38221709006928406
XP_068073609.1,XP_036009469.1,0.38184791496320525
XP_073768524.1,XP_017174528.1,0.3818073010173549
XP_068069769.2,XP_036019061.1,0.38171428571428573
XP_009292899.1,NP_710147.1,0.38170347003154576
XP_005159637.1,XP_017172110.2,0.38153098420413123
XP_021326236.2,XP_011248057.1,0.3812785388127854
XP_073768515.1,XP_017174528.1,0.38120567375886527
XP_009304785.2,NP_997104.2,0.38095238095238093
XP_068073367.1,NP_065066.2,0.38085106382978723
XP_073762875.1,XP_006506234.1,0.3807413376309428
XP_073785337.1,XP_030111425.1,0.38044371405094496
XP_073791652.1,XP_006532627.1,0.3801742919389978
XP_005162719.1,XP_036017044.1,0.3801089918256131
XP_073767291.1,XP_006539236.1,0.3797634691195795
XP_073800992.1,XP_006524796.1,0.3796770382040173
XP_073799896.1,XP_017167802.1,0.3796680497925311
NP_001186684.1,XP_030110959.1,0.3795620437956204
XP_073786034.1,XP_006514067.1,0.3795180722891566
XP_073762845.1,XP_017172796.1,0.37950138504155123
XP_073762886.1,XP_006506230.1,0.3794913201453371
XP_073800994.1,XP_006524796.1,0.37948717948717947
XP_073767732.1,XP_030108804.1,0.3793478260869565
XP_009289840.1,NP_666113.2,0.3791469194312796
XP_073771277.1,XP_030100169.1,0.37875536480686695
XP_017214473.1,NP_001412882.1,0.3783068783068783
XP_068073237.1,XP_006534274.1,0.37807881773399016
XP_068073241.1,XP_006534274.1,0.37807881773399016
XP_073785338.1,XP_030111425.1,0.3778877887788779
XP_073763435.1,XP_006527957.1,0.3776908023483366
XP_073785206.1,XP_036016191.1,0.37767923133776793
XP_073763214.1,NP_001240608.1,0.3775811209439528
XP_073771272.1,XP_030100163.1,0.3772635814889336
XP_073762840.1,XP_006523879.1,0.3771397018221977
XP_073799230.1,XP_006535808.1,0.37710018668326073
XP_021324336.1,XP_030107895.1,0.3770491803278688
NP_001418048.1,NP_001349233.1,0.3764705882352941
XP_073772010.1,XP_030105967.1,0.37643020594965676
XP_009293961.1,NP_001349090.1,0.3763779527559055
XP_009293962.1,NP_001349090.1,0.3763779527559055
NP_001006037.1,NP_001349930.1,0.3761996161228407
XP_073783761.1,XP_030102453.1,0.3759213759213759
XP_073785197.1,XP_036016191.1,0.3752711496746204
XP_009292082.2,XP_036016191.1,0.375
XP_073767273.1,XP_006539236.1,0.375
XP_009299505.1,XP_006522041.1,0.37480798771121354
XP_073809291.1,XP_006505376.1,0.3747044917257683
XP_073763884.1,XP_006502939.1,0.37466878643349233
XP_009290151.1,XP_011240744.1,0.3745828698553949
XP_021324458.1,NP_001349631.1,0.37448275862068964
NP_775361.1,NP_031536.2,0.3741935483870968
NP_001034893.1,NP_001399520.1,0.3741054001301236
XP_021322896.1,XP_030103626.1,0.37410071942446044
XP_068076978.1,NP_001276603.1,0.3738049713193117
XP_017213968.1,XP_006499090.1,0.3736117281208352
XP_073799234.1,XP_006535808.1,0.3735239279055314
XP_005167391.1,XP_006527189.1,0.3734215273601924
XP_073777102.1,XP_036010178.1,0.3732142857142857
XP_073771264.1,XP_006510306.1,0.37314906219151034
XP_073778854.1,NP_001399520.1,0.37305699481865284
XP_073763875.1,XP_006502939.1,0.37302423603793466
XP_005166021.1,XP_030108484.1,0.37289972899728996
XP_073797124.1,XP_036019485.1,0.37289293849658317
XP_073794640.1,NP_001103686.1,0.3726937269372694
XP_073787686.1,XP_017171865.1,0.3723958333333333
XP_073762238.1,XP_036010571.1,0.37224538415723646
XP_073767928.1,NP_001276462.1,0.3720316622691293
XP_073790457.1,NP_001349631.1,0.37202797202797205
XP_073790449.1,NP_001349631.1,0.3719178082191781
XP_073806477.1,XP_030101711.1,0.3717391304347826
XP_073809164.1,NP_001391058.1,0.3717001055966209
NP_001038233.1,NP_001004164.2,0.37169811320754714
XP_073790463.1,NP_001349631.1,0.37166324435318276
XP_073762244.1,XP_036010571.1,0.37161755862898377
XP_073784656.1,NP_001139437.1,0.3712121212121212
XP_073784659.1,NP_001139437.1,0.3712121212121212
XP_073763328.1,XP_036008996.1,0.3711526855763428
XP_073763329.1,XP_036008996.1,0.3711526855763428
XP_073785180.1,XP_006538647.1,0.3709677419354839
XP_005166019.1,XP_030108484.1,0.37095032397408206
XP_021325259.1,XP_006509607.1,0.37037037037037035
XP_073767531.1,XP_036018640.1,0.37012448132780085
XP_073791700.1,XP_030109394.1,0.3700873362445415
XP_073791873.1,XP_006517586.1,0.3700147710487445
XP_073791872.1,XP_006517586.1,0.36974169741697416
XP_073787675.1,XP_017171861.1,0.3696319018404908
NP_571861.2,NP_034093.1,0.3695920889987639
XP_073797140.1,XP_006529821.1,0.36926286509040335
XP_021325743.1,NP_938040.1,0.3691692581075078
XP_073786721.1,XP_017170496.1,0.3689655172413793
XP_021332710.2,XP_036018249.1,0.3687881429816914
XP_073797130.1,XP_006529821.1,0.36867636867636866
XP_073802471.1,XP_006535813.1,0.36866666666666664
XP_073774330.1,NP_997104.2,0.3681701503483682
XP_073774336.1,NP_997104.2,0.3680733944954128
XP_073764114.1,NP_001344031.1,0.36806883365200765
NP_571639.1,NP_031497.2,0.3679745493107105
XP_073774320.1,NP_997104.2,0.3679003297911323
XP_073797139.1,XP_006529821.1,0.367896079795871
NP_001093494.1,NP_619623.2,0.3678696158323632
XP_073771653.1,NP_001127933.1,0.3678474114441417
XP_073774332.1,NP_997104.2,0.3678034470113678
XP_073774312.1,NP_997104.2,0.36763090443061147
XP_073774306.1,NP_997104.2,0.367361873399195
XP_073774315.1,NP_997104.2,0.36726473819113875
XP_021323442.2,XP_006507081.1,0.3670774647887324
XP_073810336.1,XP_030108484.1,0.3670601461495222
XP_073773122.1,XP_011242724.1,0.36700938757264195
XP_005160227.1,XP_030106936.1,0.3669724770642202
XP_017209240.1,XP_006538581.1,0.3668763102725367
XP_073777107.1,XP_036010178.1,0.36670687575392036
XP_073762273.1,NP_001344036.1,0.36666666666666664
XP_017213539.3,XP_006533385.1,0.3664064467388567
XP_073768532.1,XP_017174528.1,0.3661800486618005
XP_073808639.1,XP_006522065.1,0.3660968660968661
XP_073780015.1,NP_001347963.1,0.36582196231319036
XP_073788936.1,XP_011242365.1,0.3656280428432327
XP_073780012.1,NP_001347963.1,0.36558441558441557
XP_073781630.1,XP_017170889.1,0.3655402189433603
XP_021332706.2,XP_036018249.1,0.3653597587246876
XP_073773099.1,XP_030103476.1,0.36534296028880864
XP_073769303.1,NP_001400717.1,0.36528758829465185
XP_001340328.2,XP_030103609.1,0.3652173913043478
XP_009302862.1,XP_030103670.1,0.36515513126491644
XP_073764905.1,NP_035153.1,0.36515513126491644
XP_073784691.1,XP_006518629.1,0.3651096282173499
XP_073770676.1,XP_006503645.2,0.3650404510909537
NP_001333083.1,NP_765997.2,0.3649851632047478
XP_068079773.1,XP_017177864.1,0.36493506493506495
XP_073769113.1,XP_017177864.1,0.36493506493506495
XP_073780010.1,NP_001347963.1,0.36493506493506495
XP_073781631.1,XP_017170889.1,0.364588291289862
XP_021334971.1,XP_006503645.2,0.36455013483696985
NP_991196.1,NP_031991.3,0.3645224171539961
NP_956727.1,XP_006499955.1,0.36447166921898927
XP_073780014.1,NP_001347963.1,0.364461738002594
XP_073769300.1,NP_001400717.1,0.36436839456467035
XP_073780016.1,NP_001347963.1,0.36428571428571427
XP_073773113.1,XP_011242724.1,0.36395450568678916
XP_073786720.1,XP_017170496.1,0.3635334088335221
NP_571356.2,NP_001159834.1,0.36333333333333334
XP_073769293.1,NP_001400717.1,0.3633183408295852
NP_001083025.1,NP_001297433.1,0.36324786324786323
XP_073809850.1,XP_017174584.1,0.3631971892841458
XP_073769282.1,XP_030108842.1,0.36316039980961445
XP_068078005.2,XP_036018249.1,0.36261843238587427
XP_073809832.1,XP_017174584.1,0.3624131944444444
XP_073788943.1,XP_011242365.1,0.36229749631811486
XP_073769295.1,NP_001400717.1,0.36218109054527264
XP_073802453.1,XP_006535813.1,0.36217948717948717
NP_001373766.1,NP_598599.2,0.3619550858652576
XP_073773127.1,XP_011242724.1,0.3617305976806423
XP_073789302.1,XP_006502788.1,0.36164736164736166
XP_073769283.1,NP_001400717.1,0.3616181549087321
XP_073767950.1,XP_006535169.1,0.36095764272559855
XP_073810326.1,XP_006501570.1,0.36084142394822005
XP_021336212.1,XP_036011181.1,0.36082474226804123
XP_073769290.1,NP_001400717.1,0.36076885165105965
XP_068079526.2,NP_001397293.1,0.3600260416666667
XP_009303436.1,NP_080348.1,0.36
XP_073765550.1,XP_011238956.1,0.36
NP_571264.2,NP_001186361.1,0.3599149388623073
XP_073785017.1,NP_001398841.1,0.3598875351452671
XP_021331695.2,NP_001153791.1,0.3591324200913242
XP_073809828.1,XP_036018249.1,0.35889702714347266
XP_073788565.1,XP_006515019.1,0.3584
XP_021331805.2,NP_001334305.1,0.3583138173302108
XP_021326089.2,NP_001078847.1,0.3583126550868486
XP_073762826.1,XP_006523879.1,0.3582943317732709
XP_073793121.1,XP_006502939.1,0.3582474226804124
XP_073764682.1,NP_035153.1,0.3574766355140187
XP_073798913.1,XP_036008560.1,0.357429718875502
XP_073808926.1,NP_001074720.1,0.35732133933033483
XP_073767479.1,NP_001396899.1,0.35727908455181184
XP_021325648.1,NP_598614.1,0.35724233983286907
XP_073772650.1,XP_006509772.2,0.35714285714285715
XP_073789301.1,XP_006502788.1,0.3570520965692503
XP_073805447.1,XP_017169723.1,0.35694164989939636
XP_073796101.1,XP_036011492.1,0.3563766388557807
XP_003199699.1,NP_035342.3,0.35634743875278396
XP_073773624.1,NP_076157.2,0.35607675906183367
XP_021324703.1,NP_700455.3,0.35599415204678364
NP_571916.1,NP_034445.1,0.3557692307692308
NP_998116.1,NP_001239182.1,0.35570469798657717
XP_073799063.1,XP_030098971.1,0.35528500276701713
XP_073764634.1,XP_036018388.1,0.35501419110690635
XP_073809106.1,XP_017167802.1,0.3549049820236261
NP_999984.1,NP_085101.1,0.3548387096774194
XP_073764638.1,XP_036018388.1,0.3546401515151515
XP_073810441.1,XP_006523584.1,0.35436671239140377
XP_073774298.1,NP_058068.2,0.3543365455893254
NP_001108046.1,NP_001359441.1,0.35399449035812675
XP_073799067.1,XP_030098971.1,0.3539165237278445
XP_696325.5,NP_848825.2,0.3537300922045264
XP_073775348.1,NP_001159834.1,0.3536977491961415
XP_073798911.1,XP_036008560.1,0.35356200527704484
XP_068071482.1,NP_001343901.1,0.35323383084577115
XP_073802508.1,NP_001346170.1,0.35315757204169224
XP_073780040.1,XP_036018781.1,0.3531544597534445
XP_073803197.1,XP_036018388.1,0.3528199845480299
XP_017211950.1,NP_001171047.1,0.352549889135255
XP_021336092.1,NP_035342.3,0.35236004390779363
NP_571865.5,NP_034093.1,0.35223160434258144
XP_073780035.1,XP_036018781.1,0.35213304410701374
XP_073796454.1,XP_011242598.1,0.351898206090947
NP_955969.1,NP_001157728.1,0.35185185185185186
XP_009298508.1,XP_036018388.1,0.3515120186094598
XP_068081018.1,NP_001398508.1,0.3512014787430684
XP_021322625.2,XP_006523284.2,0.35112107623318384
NP_001017580.1,XP_006538725.1,0.35104669887278583
XP_073767473.1,XP_006505643.1,0.35082872928176795
XP_073800851.1,XP_006502939.1,0.3506962351727695
XP_073775836.1,XP_030099413.1,0.3506410256410256
XP_073792927.1,NP_001078847.1,0.3506172839506173
XP_068077790.1,NP_001407741.1,0.35051546391752575
NP_001005923.2,NP_079561.1,0.35039370078740156
XP_073801031.1,XP_006502939.1,0.35038759689922483
XP_073775845.1,XP_030099413.1,0.3502136752136752
XP_073782542.1,NP_778156.2,0.3502044989775051
NP_001018321.1,NP_001078847.1,0.35012345679012347
XP_073774720.1,NP_001346652.1,0.35009671179883944
XP_073788358.1,NP_031991.3,0.3500931098696462
XP_073792336.1,XP_006509634.1,0.3499795333606222
XP_073775854.1,XP_030099413.1,0.3499358700299273
NP_851848.2,NP_001273411.1,0.34986945169712796
XP_073797011.1,NP_001074795.1,0.3498003992015968
XP_073791893.1,XP_036016165.1,0.34964555225245825
XP_073791885.1,XP_036016165.1,0.34963436928702013
XP_073792937.1,NP_742120.2,0.34953271028037386
XP_073796411.1,NP_001411689.1,0.3494809688581315
XP_073796412.1,NP_001411689.1,0.3494809688581315
XP_073765626.1,NP_766240.1,0.3493975903614458
XP_073774719.1,NP_001404268.1,0.34923664122137404
XP_073767568.1,XP_006535488.1,0.3491773308957952
XP_073767429.1,XP_011242724.1,0.34910205869469996
XP_073767430.1,XP_011242724.1,0.34910205869469996
NP_001315077.1,NP_058086.2,0.34908136482939633
XP_073768324.1,NP_058086.2,0.34908136482939633
XP_073792339.1,XP_006509634.1,0.3490566037735849
XP_073765832.1,XP_036021900.1,0.3488372093023256
XP_073765834.1,XP_036021900.1,0.3488372093023256
NP_775336.2,NP_080685.2,0.3487241798298906
XP_021334848.1,NP_084078.3,0.348643006263048
XP_073771476.1,NP_001169999.1,0.3486238532110092
XP_073774717.1,NP_001346652.1,0.3485714285714286
XP_073762597.1,XP_036011444.1,0.3484848484848485
XP_687103.5,NP_001390894.1,0.34846029173419774
XP_073765622.1,NP_766240.1,0.34842883548983367
NP_001410440.1,XP_030098320.1,0.3482142857142857
XP_073778248.1,XP_006528645.1,0.34805003679175867
XP_073801047.1,NP_001346124.1,0.34789156626506024
XP_073795137.1,XP_036019589.1,0.3478513356562137
XP_021326137.1,NP_080224.1,0.34782608695652173
XP_068070881.1,NP_001153424.1,0.34777651083238315
XP_073780023.1,XP_036018781.1,0.34770114942528735
XP_073792934.1,NP_742120.2,0.3475836431226766
XP_009294535.2,XP_006529897.1,0.3475336322869955
XP_017208471.2,XP_006526421.1,0.34747292418772563
XP_073795139.1,XP_036019589.1,0.3474477958236659
NP_001008612.1,NP_080995.2,0.3473541383989145
XP_021336051.1,NP_001346652.1,0.34724857685009486
NP_001333136.1,XP_036011444.1,0.3470528455284553
XP_073792326.1,XP_006509634.1,0.3470301057770545
XP_068078972.1,XP_006503083.1,0.3469626168224299
XP_073772899.1,XP_036019966.1,0.3469284994964753
XP_073796404.1,NP_001411689.1,0.3469217970049917
XP_073778251.1,XP_006528645.1,0.34683357879234167
NP_957462.2,NP_001365844.1,0.3467465753424658
XP_009299405.1,NP_001389516.1,0.346514745308311
XP_073777638.1,NP_001157963.1,0.34641255605381166
XP_696730.4,XP_006535675.1,0.3462603878116344
XP_005163074.2,NP_061281.3,0.34608985024958405
XP_009299825.1,NP_705788.1,0.3460837887067395
XP_005166406.1,NP_001344031.1,0.3459000942507069
XP_073775940.1,NP_001390811.1,0.3458646616541353
XP_073780950.1,NP_001399295.1,0.345821325648415
XP_073787367.1,XP_006503585.1,0.34552580013063355
XP_021332759.1,NP_808431.2,0.3455056179775281
XP_009290835.1,NP_778156.2,0.3454081632653061
XP_073795163.1,XP_036019589.1,0.34536845220479434
XP_073795778.1,NP_001393254.1,0.345320197044335
XP_073779574.1,NP_001392044.1,0.3452855245683931
XP_073789069.1,XP_030109782.1,0.34523809523809523
XP_073779573.1,NP_001392044.1,0.34503311258278146
XP_073796111.1,XP_036011492.1,0.34499396863691195
XP_073796116.1,XP_036011492.1,0.34499396863691195
XP_005170623.2,NP_001393254.1,0.3449803149606299
NP_571660.1,NP_034369.1,0.3448275862068966
XP_073791639.1,NP_001349090.1,0.3446244477172312
XP_073795164.1,XP_036019589.1,0.3445004447079751
XP_073762601.1,XP_036011444.1,0.34446130500758726
XP_073792938.1,NP_742120.2,0.34445843828715367
XP_073792939.1,NP_742120.2,0.34445843828715367
XP_073776685.1,XP_030104886.1,0.3444141689373297
XP_009298288.2,NP_780367.2,0.34425675675675677
XP_073773427.1,NP_001392206.1,0.3441767068273092
XP_068070481.2,XP_030109522.1,0.34392265193370164
XP_073773414.1,NP_001392206.1,0.3438624550179928
XP_073780431.1,XP_011240687.1,0.34384384384384387
XP_017212407.2,NP_001030320.1,0.34377967711301044
XP_073773428.1,NP_001392206.1,0.3437751004016064
XP_073805542.1,XP_036011444.1,0.34364089775561096
XP_073763283.1,NP_001009947.2,0.34357762017336485
XP_073778244.1,XP_006528645.1,0.3435225618631732
XP_073805525.1,XP_036011424.1,0.343441466854725
XP_073773421.1,NP_001392206.1,0.3430511182108626
XP_021323699.1,NP_001158206.1,0.3428943937418514
XP_073805533.1,XP_036011444.1,0.3428712382831771
XP_068078246.1,NP_001360873.1,0.3425925925925926
XP_073772655.1,XP_006509772.2,0.34255185417976114
XP_068077892.1,NP_001070661.1,0.3425414364640884
NP_001315282.1,NP_062785.2,0.3425076452599388
XP_073779571.1,NP_001392044.1,0.34225996080992815
XP_073776744.1,XP_030104886.1,0.34207650273224044
XP_073778228.1,XP_006528645.1,0.34195402298850575
XP_073806900.1,XP_006502315.1,0.341871406168322
XP_073787384.1,XP_006503585.1,0.3418551294657489
NP_001108530.1,NP_569715.3,0.34168406402226864
XP_073802480.1,XP_036019076.1,0.3416666666666667
XP_073808022.1,NP_033498.1,0.341425215348473
XP_073786655.1,NP_001392206.1,0.34120521172638435
XP_073808021.1,NP_033498.1,0.3411033411033411
NP_001182336.1,XP_030106133.1,0.3410909090909091
XP_073776616.1,XP_030104886.1,0.3407008086253369
XP_073805532.1,XP_036011444.1,0.34069710358370153
XP_073797164.1,XP_006503645.2,0.3403767820773931
XP_073776666.1,XP_030104886.1,0.3403679653679654
XP_005157258.1,XP_006535488.1,0.34033245844269466
XP_073794835.1,NP_001001986.2,0.3403225806451613
NP_001303302.1,NP_001030320.1,0.34032179424670894
XP_073780199.1,NP_062772.3,0.34019370460048426
XP_001920772.2,XP_017175138.1,0.3396107972379159
NP_001116764.1,NP_001348054.1,0.3392568659127625
XP_005164197.1,NP_001140161.1,0.3391472868217054
XP_073796687.1,XP_017174721.1,0.3388288800454804
XP_073798604.1,XP_036010571.1,0.33881385789782736
XP_021335691.2,XP_030106274.1,0.33871691341408705
XP_073786664.1,NP_001392206.1,0.3386437908496732
NP_001035065.1,NP_001094958.1,0.33849557522123896
XP_073773434.1,XP_030106274.1,0.3383726100489106
NP_001121720.2,XP_036016875.1,0.33773087071240104
XP_001338241.2,NP_001153734.1,0.33753148614609574
XP_009291259.1,XP_006504187.1,0.33749179251477346
